date,year_month,month_offset,month_num,quarter,is_quarter_end,entity_id,company_name,ticker,industry,sector,indicator,category,is_environment,is_social,is_governance,materiality_score,base_score,trend_component,seasonal_component,sector_avg_score,industry_avg_score,vs_sector_delta,vs_industry_delta,lag_1m,lag_3m,lag_6m,rolling_mean_3m,rolling_std_3m,momentum_1m,momentum_3m,controversy_count_month,controversy_rolling_3m,controversy_total_12m,esg_score,has_live_esg,revenue_usd,emissions_tco2e,emissions_intensity,ceo_pay_ratio,labor_fines_usd_5y,other_fines_usd_5y,has_live_wem
2024-10-01,2024-10,4,10,4,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Air Quality,Environment,1,0,0,0.5831,0.574,-0.0,0.0,0.5280999999999999,0.5280999999999999,0.05500000000000005,0.05500000000000005,0.5681,0.5492,0.5788,0.5808666666666666,0.011809459485231835,0.014999999999999902,0.03389999999999993,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-11-01,2024-11,3,11,4,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Air Quality,Environment,1,0,0,0.5812,0.574,-0.0,0.0,0.5366333333333334,0.5366333333333334,0.04456666666666664,0.04456666666666664,0.5831,0.5914,0.5746,0.5774666666666667,0.008167210866221807,-0.0018999999999999018,-0.010199999999999987,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-12-01,2024-12,2,12,4,1,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Air Quality,Environment,1,0,0,0.5767,0.574,-0.0,0.0,0.5241,0.5241,0.05259999999999998,0.05259999999999998,0.5812,0.5681,0.5747,0.5803333333333334,0.003286842456421226,-0.0045000000000000595,0.008599999999999941,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2025-01-01,2025-01,1,1,1,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Air Quality,Environment,1,0,0,0.588,0.574,-0.0,0.0,0.5341333333333332,0.5341333333333332,0.05386666666666673,0.05386666666666673,0.5767,0.5831,0.5492,0.5819666666666666,0.005688878038184135,0.011299999999999977,0.0049000000000000155,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2025-02-01,2025-02,0,2,1,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Air Quality,Environment,1,0,0,0.6079,0.574,-0.0,0.0,0.5422666666666666,0.5422666666666666,0.06563333333333343,0.06563333333333343,0.588,0.5812,0.5914,0.5908666666666665,0.0157963075854245,0.01990000000000003,0.026699999999999946,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-03-01,2024-03,11,3,1,1,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Business Model Resilience,Governance,0,0,1,0.8609,0.847,-0.0,0.0,0.8609,0.8609,0.0,0.0,0.869509,0.886727,0.9125540000000001,0.8609,0.0,-0.008608999999999978,-0.025827000000000044,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-04-01,2024-04,10,4,2,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Business Model Resilience,Governance,0,0,1,0.8458,0.847,-0.0,0.0,0.8458,0.8458,0.0,0.0,0.8609,0.886727,0.9125540000000001,0.85335,0.010677312395916908,-0.015100000000000002,-0.04092700000000005,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-05-01,2024-05,9,5,2,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Business Model Resilience,Governance,0,0,1,0.8584,0.847,-0.0,0.0,0.8584,0.8584,0.0,0.0,0.8458,0.886727,0.9125540000000001,0.8550333333333334,0.008093412959520456,0.012600000000000056,-0.02832699999999999,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-06-01,2024-06,8,6,2,1,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Business Model Resilience,Governance,0,0,1,0.8582,0.847,-0.0,0.0,0.8582,0.8582,0.0,0.0,0.8584,0.8609,0.9125540000000001,0.8541333333333334,0.007217571151941193,-0.000200000000000089,-0.0027000000000000357,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-07-01,2024-07,7,7,3,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Business Model Resilience,Governance,0,0,1,0.8316,0.847,-0.0,0.0,0.8316,0.8316,0.0,0.0,0.8582,0.8458,0.9125540000000001,0.8494,0.015415576538034529,-0.026599999999999957,-0.01419999999999999,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-08-01,2024-08,6,8,3,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Business Model Resilience,Governance,0,0,1,0.8505,0.847,-0.0,0.0,0.8505,0.8505,0.0,0.0,0.8316,0.8584,0.9125540000000001,0.8467666666666666,0.013687342084324983,0.018900000000000028,-0.007900000000000018,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-09-01,2024-09,5,9,3,1,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Business Model Resilience,Governance,0,0,1,0.8565,0.847,-0.0,0.0,0.8565,0.8565,0.0,0.0,0.8505,0.8582,0.8609,0.8462000000000001,0.012994999038091577,0.006000000000000005,-0.0016999999999999238,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-10-01,2024-10,4,10,4,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Business Model Resilience,Governance,0,0,1,0.869,0.847,-0.0,0.0,0.869,0.869,0.0,0.0,0.8565,0.8316,0.8458,0.8586666666666667,0.009438396756511713,0.012499999999999956,0.03739999999999999,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-11-01,2024-11,3,11,4,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Business Model Resilience,Governance,0,0,1,0.8471,0.847,-0.0,0.0,0.8471,0.8471,0.0,0.0,0.869,0.8505,0.8584,0.8575333333333334,0.010986506875860554,-0.02190000000000003,-0.0034000000000000696,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-12-01,2024-12,2,12,4,1,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Business Model Resilience,Governance,0,0,1,0.8467,0.847,-0.0,0.0,0.8467,0.8467,0.0,0.0,0.8471,0.8565,0.8582,0.8542666666666666,0.012761008319616865,-0.00039999999999995595,-0.009800000000000031,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2025-01-01,2025-01,1,1,1,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Business Model Resilience,Governance,0,0,1,0.84,0.847,-0.0,0.0,0.84,0.84,0.0,0.0,0.8467,0.869,0.8316,0.8446000000000001,0.003988734135035476,-0.006700000000000039,-0.029000000000000026,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2025-02-01,2025-02,0,2,1,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Business Model Resilience,Governance,0,0,1,0.8601,0.847,-0.0,0.0,0.8601,0.8601,0.0,0.0,0.84,0.8471,0.8505,0.8489333333333332,0.010234419052067893,0.020100000000000007,0.013000000000000012,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-03-01,2024-03,11,3,1,1,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Ecological Impacts,Environment,1,0,0,0.5579,0.576,-0.0,0.0,0.5489999999999999,0.5489999999999999,0.008900000000000019,0.008900000000000019,0.563479,0.574637,0.591374,0.5579,0.0,-0.005579000000000001,-0.016737000000000002,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-04-01,2024-04,10,4,2,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Ecological Impacts,Environment,1,0,0,0.5892,0.576,-0.0,0.0,0.570525,0.570525,0.018674999999999997,0.018674999999999997,0.5579,0.574637,0.591374,0.57355,0.022132442251138893,0.031299999999999994,0.014562999999999993,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-05-01,2024-05,9,5,2,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Ecological Impacts,Environment,1,0,0,0.5774,0.576,-0.0,0.0,0.55605,0.55605,0.02134999999999998,0.02134999999999998,0.5892,0.574637,0.591374,0.5748333333333333,0.015807065930568284,-0.011799999999999922,0.002763000000000071,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-06-01,2024-06,8,6,2,1,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Ecological Impacts,Environment,1,0,0,0.5817,0.576,-0.0,0.0,0.5589500000000001,0.5589500000000001,0.022749999999999937,0.022749999999999937,0.5774,0.5579,0.591374,0.5827666666666667,0.005971878543082769,0.0042999999999999705,0.023800000000000043,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-07-01,2024-07,7,7,3,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Ecological Impacts,Environment,1,0,0,0.5714,0.576,-0.0,0.0,0.56145,0.56145,0.009950000000000014,0.009950000000000014,0.5817,0.5892,0.591374,0.5768333333333333,0.005173329037798831,-0.010299999999999976,-0.017799999999999927,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-08-01,2024-08,6,8,3,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Ecological Impacts,Environment,1,0,0,0.6057,0.576,-0.0,0.0,0.56005,0.56005,0.04564999999999997,0.04564999999999997,0.5714,0.5774,0.591374,0.5862666666666666,0.017600094696714984,0.0343,0.028299999999999992,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-09-01,2024-09,5,9,3,1,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Ecological Impacts,Environment,1,0,0,0.5906,0.576,-0.0,0.0,0.5612,0.5612,0.02939999999999998,0.02939999999999998,0.6057,0.5817,0.5579,0.5892333333333334,0.017190792108955754,-0.015100000000000002,0.008900000000000019,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-10-01,2024-10,4,10,4,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Ecological Impacts,Environment,1,0,0,0.5713,0.576,-0.0,0.0,0.5609999999999999,0.5609999999999999,0.010300000000000087,0.010300000000000087,0.5906,0.5714,0.5892,0.5892000000000001,0.017242679606140163,-0.019299999999999984,-9.999999999998899e-05,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-11-01,2024-11,3,11,4,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Ecological Impacts,Environment,1,0,0,0.5835,0.576,-0.0,0.0,0.56185,0.56185,0.021650000000000058,0.021650000000000058,0.5713,0.6057,0.5774,0.5818,0.009761659694949422,0.012199999999999989,-0.022199999999999998,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-12-01,2024-12,2,12,4,1,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Ecological Impacts,Environment,1,0,0,0.5744,0.576,-0.0,0.0,0.55645,0.55645,0.01795000000000002,0.01795000000000002,0.5835,0.5906,0.5817,0.5764,0.006341135544994903,-0.009099999999999997,-0.016199999999999992,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2025-01-01,2025-01,1,1,1,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Ecological Impacts,Environment,1,0,0,0.5599,0.576,-0.0,0.0,0.555825,0.555825,0.00407499999999994,0.00407499999999994,0.5744,0.5713,0.5714,0.5726,0.011902520741422694,-0.014500000000000068,-0.011400000000000077,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2025-02-01,2025-02,0,2,1,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Ecological Impacts,Environment,1,0,0,0.5739,0.576,-0.0,0.0,0.5695,0.5695,0.0043999999999999595,0.0043999999999999595,0.5599,0.5835,0.6057,0.5694,0.00823103881657691,0.014000000000000012,-0.009600000000000053,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-03-01,2024-03,11,3,1,1,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Materials Sourcing & Efficiency,Governance,0,0,1,0.4357,0.439,-0.0,0.0,0.39515,0.39515,0.040549999999999975,0.040549999999999975,0.440057,0.448771,0.461842,0.4357,0.0,-0.004357,-0.013071,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-04-01,2024-04,10,4,2,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Materials Sourcing & Efficiency,Governance,0,0,1,0.4274,0.439,-0.0,0.0,0.38965,0.38965,0.037750000000000006,0.037750000000000006,0.4357,0.448771,0.461842,0.43155,0.005868986283848326,-0.008299999999999974,-0.021370999999999973,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-05-01,2024-05,9,5,2,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Materials Sourcing & Efficiency,Governance,0,0,1,0.4393,0.439,-0.0,0.0,0.39745,0.39745,0.04185,0.04185,0.4274,0.448771,0.461842,0.4341333333333333,0.006102731628814549,0.011900000000000022,-0.009470999999999952,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-06-01,2024-06,8,6,2,1,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Materials Sourcing & Efficiency,Governance,0,0,1,0.4498,0.439,-0.0,0.0,0.40769999999999995,0.40769999999999995,0.042100000000000026,0.042100000000000026,0.4393,0.4357,0.461842,0.43883333333333335,0.01120728929462129,0.010499999999999954,0.014100000000000001,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-07-01,2024-07,7,7,3,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Materials Sourcing & Efficiency,Governance,0,0,1,0.4587,0.439,-0.0,0.0,0.40854999999999997,0.40854999999999997,0.05015000000000003,0.05015000000000003,0.4498,0.4274,0.461842,0.44926666666666665,0.00971099033741322,0.008900000000000019,0.031299999999999994,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-08-01,2024-08,6,8,3,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Materials Sourcing & Efficiency,Governance,0,0,1,0.4298,0.439,-0.0,0.0,0.391,0.391,0.0388,0.0388,0.4587,0.4393,0.461842,0.4461,0.014801013478812821,-0.02889999999999998,-0.009500000000000008,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-09-01,2024-09,5,9,3,1,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Materials Sourcing & Efficiency,Governance,0,0,1,0.4398,0.439,-0.0,0.0,0.40105,0.40105,0.03875000000000001,0.03875000000000001,0.4298,0.4498,0.4357,0.4427666666666667,0.014676625406861472,0.010000000000000009,-0.009999999999999953,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-10-01,2024-10,4,10,4,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Materials Sourcing & Efficiency,Governance,0,0,1,0.4262,0.439,-0.0,0.0,0.39485000000000003,0.39485000000000003,0.03134999999999999,0.03134999999999999,0.4398,0.4587,0.4274,0.43193333333333334,0.00704651213958586,-0.013600000000000001,-0.03249999999999997,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-11-01,2024-11,3,11,4,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Materials Sourcing & Efficiency,Governance,0,0,1,0.4272,0.439,-0.0,0.0,0.39835,0.39835,0.028850000000000042,0.028850000000000042,0.4262,0.4298,0.4393,0.4310666666666667,0.007579797710581118,0.0010000000000000009,-0.002599999999999991,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-12-01,2024-12,2,12,4,1,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Materials Sourcing & Efficiency,Governance,0,0,1,0.4517,0.439,-0.0,0.0,0.38949999999999996,0.38949999999999996,0.06220000000000003,0.06220000000000003,0.4272,0.4398,0.4498,0.4350333333333333,0.014442414387259853,0.024499999999999966,0.011899999999999966,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2025-01-01,2025-01,1,1,1,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Materials Sourcing & Efficiency,Governance,0,0,1,0.4392,0.439,-0.0,0.0,0.40054999999999996,0.40054999999999996,0.03865000000000002,0.03865000000000002,0.4517,0.4262,0.4587,0.4393666666666667,0.012250850310624594,-0.012500000000000011,0.012999999999999956,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2025-02-01,2025-02,0,2,1,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Materials Sourcing & Efficiency,Governance,0,0,1,0.447,0.439,-0.0,0.0,0.3944,0.3944,0.052600000000000036,0.052600000000000036,0.4392,0.4272,0.4298,0.4459666666666666,0.006313741627064798,0.007800000000000029,0.019799999999999984,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-03-01,2024-03,11,3,1,1,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Physical Impacts of Climate Change,Governance,0,0,1,0.4602,0.465,-0.0,0.0,0.41154999999999997,0.41154999999999997,0.04865000000000003,0.04865000000000003,0.464802,0.474006,0.487812,0.4602,0.0,-0.004601999999999995,-0.013805999999999985,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-04-01,2024-04,10,4,2,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Physical Impacts of Climate Change,Governance,0,0,1,0.459,0.465,-0.0,0.0,0.4183,0.4183,0.040700000000000014,0.040700000000000014,0.4602,0.474006,0.487812,0.4596,0.0008485281374238421,-0.0011999999999999789,-0.015005999999999964,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-05-01,2024-05,9,5,2,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Physical Impacts of Climate Change,Governance,0,0,1,0.4531,0.465,-0.0,0.0,0.40290000000000004,0.40290000000000004,0.05019999999999997,0.05019999999999997,0.459,0.474006,0.487812,0.45743333333333336,0.003800438571182727,-0.005900000000000016,-0.02090599999999998,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-06-01,2024-06,8,6,2,1,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Physical Impacts of Climate Change,Governance,0,0,1,0.4797,0.465,-0.0,0.0,0.42445,0.42445,0.05525000000000002,0.05525000000000002,0.4531,0.4602,0.487812,0.46393333333333336,0.013969371257624052,0.026600000000000013,0.019500000000000017,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-07-01,2024-07,7,7,3,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Physical Impacts of Climate Change,Governance,0,0,1,0.4565,0.465,-0.0,0.0,0.40705,0.40705,0.049449999999999994,0.049449999999999994,0.4797,0.459,0.487812,0.4631,0.014476187343358043,-0.0232,-0.0025000000000000022,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-08-01,2024-08,6,8,3,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Physical Impacts of Climate Change,Governance,0,0,1,0.4792,0.465,-0.0,0.0,0.4302,0.4302,0.04899999999999999,0.04899999999999999,0.4565,0.4531,0.487812,0.4718,0.013252546925025376,0.022699999999999998,0.026100000000000012,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-09-01,2024-09,5,9,3,1,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Physical Impacts of Climate Change,Governance,0,0,1,0.46,0.465,-0.0,0.0,0.4128,0.4128,0.04720000000000002,0.04720000000000002,0.4792,0.4797,0.4602,0.46523333333333333,0.012221429267206535,-0.019199999999999995,-0.019699999999999995,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-10-01,2024-10,4,10,4,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Physical Impacts of Climate Change,Governance,0,0,1,0.4565,0.465,-0.0,0.0,0.4158,0.4158,0.040700000000000014,0.040700000000000014,0.46,0.4565,0.459,0.4652333333333334,0.012221429267206535,-0.003500000000000003,0.0,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-11-01,2024-11,3,11,4,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Physical Impacts of Climate Change,Governance,0,0,1,0.4706,0.465,-0.0,0.0,0.40900000000000003,0.40900000000000003,0.06159999999999999,0.06159999999999999,0.4565,0.4792,0.4531,0.46236666666666665,0.007341888948583497,0.014100000000000001,-0.008599999999999997,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-12-01,2024-12,2,12,4,1,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Physical Impacts of Climate Change,Governance,0,0,1,0.4633,0.465,-0.0,0.0,0.41625,0.41625,0.04704999999999998,0.04704999999999998,0.4706,0.46,0.4797,0.4634666666666667,0.0070514773865717395,-0.007300000000000029,0.0032999999999999696,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2025-01-01,2025-01,1,1,1,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Physical Impacts of Climate Change,Governance,0,0,1,0.4645,0.465,-0.0,0.0,0.42610000000000003,0.42610000000000003,0.03839999999999999,0.03839999999999999,0.4633,0.4565,0.4565,0.46613333333333334,0.003914502948438402,0.0012000000000000344,0.008000000000000007,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2025-02-01,2025-02,0,2,1,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Physical Impacts of Climate Change,Governance,0,0,1,0.4675,0.465,-0.0,0.0,0.41190000000000004,0.41190000000000004,0.05559999999999998,0.05559999999999998,0.4645,0.4706,0.4792,0.46510000000000007,0.002163330765278295,0.0030000000000000027,-0.0030999999999999917,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-03-01,2024-03,11,3,1,1,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Product Quality & Safety,Social,0,1,0,0.5267,0.505,-0.0,0.0,0.5597666666666666,0.5597666666666666,-0.03306666666666669,-0.03306666666666669,0.531967,0.542501,0.558302,0.5267,0.0,-0.005267000000000022,-0.015801000000000065,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-04-01,2024-04,10,4,2,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Product Quality & Safety,Social,0,1,0,0.4941,0.505,-0.0,0.0,0.5419333333333333,0.5419333333333333,-0.04783333333333328,-0.04783333333333328,0.5267,0.542501,0.558302,0.5104,0.023051681066681422,-0.03259999999999996,-0.04840100000000003,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-05-01,2024-05,9,5,2,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Product Quality & Safety,Social,0,1,0,0.5081,0.505,-0.0,0.0,0.5557333333333333,0.5557333333333333,-0.047633333333333305,-0.047633333333333305,0.4941,0.542501,0.558302,0.5096333333333333,0.016354000529941678,0.014000000000000012,-0.034401000000000015,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-06-01,2024-06,8,6,2,1,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Product Quality & Safety,Social,0,1,0,0.5081,0.505,-0.0,0.0,0.5413666666666667,0.5413666666666667,-0.03326666666666667,-0.03326666666666667,0.5081,0.5267,0.558302,0.5034333333333333,0.008082903768654701,0.0,-0.01859999999999995,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-07-01,2024-07,7,7,3,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Product Quality & Safety,Social,0,1,0,0.5011,0.505,-0.0,0.0,0.5438666666666667,0.5438666666666667,-0.04276666666666673,-0.04276666666666673,0.5081,0.4941,0.558302,0.5057666666666667,0.004041451884327298,-0.007000000000000006,0.007000000000000006,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-08-01,2024-08,6,8,3,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Product Quality & Safety,Social,0,1,0,0.5159,0.505,-0.0,0.0,0.5508333333333334,0.5508333333333334,-0.03493333333333337,-0.03493333333333337,0.5011,0.5081,0.558302,0.5083666666666667,0.007403602726600908,0.014800000000000035,0.007800000000000029,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-09-01,2024-09,5,9,3,1,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Product Quality & Safety,Social,0,1,0,0.518,0.505,-0.0,0.0,0.5513666666666667,0.5513666666666667,-0.033366666666666656,-0.033366666666666656,0.5159,0.5081,0.5267,0.5116666666666667,0.009211044095721786,0.0020999999999999908,0.00990000000000002,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-10-01,2024-10,4,10,4,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Product Quality & Safety,Social,0,1,0,0.4986,0.505,-0.0,0.0,0.5523666666666667,0.5523666666666667,-0.053766666666666685,-0.053766666666666685,0.518,0.5011,0.4941,0.5108333333333334,0.010646282606305896,-0.01940000000000003,-0.0025000000000000022,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-11-01,2024-11,3,11,4,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Product Quality & Safety,Social,0,1,0,0.499,0.505,-0.0,0.0,0.5415,0.5415,-0.04249999999999998,-0.04249999999999998,0.4986,0.5159,0.5081,0.5052,0.011086929241228161,0.00040000000000001146,-0.016900000000000026,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2024-12-01,2024-12,2,12,4,1,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Product Quality & Safety,Social,0,1,0,0.5229,0.505,-0.0,0.0,0.5549333333333334,0.5549333333333334,-0.03203333333333336,-0.03203333333333336,0.499,0.518,0.5081,0.5068333333333334,0.013915578799796033,0.023900000000000032,0.0049000000000000155,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2025-01-01,2025-01,1,1,1,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Product Quality & Safety,Social,0,1,0,0.5127,0.505,-0.0,0.0,0.552,0.552,-0.0393,-0.0393,0.5229,0.4986,0.5011,0.5115333333333334,0.011992636629754552,-0.010199999999999987,0.014100000000000057,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
2025-02-01,2025-02,0,2,1,0,107,Rolls Royce Holdings Plc,RR,Aerospace & defence,defence,Product Quality & Safety,Social,0,1,0,0.4992,0.505,-0.0,0.0,0.5428666666666667,0.5428666666666667,-0.04366666666666674,-0.04366666666666674,0.5127,0.499,0.5159,0.5116,0.011888229472886092,-0.013500000000000068,0.00019999999999997797,0,0.0,0,45.0,0,15000000000,1500000,0.0001,80,1000000,2000000,0
